start_x,start_y,end_x,end_y,traj_id,cluster_id
11646.208999999999,3999.374,11647.117,4001.026,28,3.0
11648.026000000002,3998.876,11648.487,3997.073,28,3.0
11648.382,3997.25,11647.538,3998.3990000000013,28,3.0
11646.171999999999,4000.066,11646.692,4000.9309999999996,28,3.0
11647.247,4001.027,11647.752,4000.888,28,2026.0
11648.377,3998.663,11647.886,3997.437,28,3.0
11647.628,3998.2659999999996,11646.306,3998.515,28,3.0
11646.306,3998.515,11646.611,3997.381,28,3.0
11645.75,3999.82,11646.111,4001.263,28,3.0
11646.413,3998.6090000000004,11646.121000000001,3998.821,28,2089.0
11646.121000000001,3998.821,11647.017,3997.988,28,3.0
11645.073999999999,3999.1290000000004,11645.935,4000.006,28,3.0
11645.935,4000.006,11645.71,3998.513,28,3.0
11645.71,3998.513,11644.864,3997.9890000000014,28,3.0
11646.999,3999.555,11648.148,3998.798,28,3.0
11646.505,4001.015,11647.191,4001.0670000000014,28,1417.0
11647.235,4000.655,11647.728000000001,4000.8520000000003,28,2026.0
11647.728000000001,4000.8520000000003,11647.223999999998,4000.516,28,2026.0
11647.223999999998,4000.516,11646.718,4000.07,28,3.0
11646.718,4000.07,11648.116000000002,3998.806,28,3.0
11648.116000000002,3998.806,11647.853,3997.4570000000003,28,3.0
11647.853,3997.4570000000003,11646.2,3999.3579999999997,28,3.0
11646.2,3999.3579999999997,11647.469,4000.8309999999997,28,3.0
11647.469,4000.8309999999997,11646.699,4000.391,28,3.0
11646.795,3996.650000000001,11647.755,3997.5290000000005,28,3.0
11645.119,3999.4559999999997,11648.305,3998.695,29,3.0
11648.305,3998.695,11648.467,3997.077,29,3.0
11648.346000000001,3998.334000000001,11648.278,3996.999,29,3.0
11645.651000000002,3999.31,11647.198999999999,3997.903,29,3.0
11646.733,3998.3509999999997,11647.323999999999,3997.528,29,3.0
11647.848,3998.485,11646.609,3998.288,29,3.0
11646.609,3998.288,11645.652,3999.435,29,3.0
11645.652,3999.435,11647.24,3997.927,29,3.0
11646.723999999998,3999.745,11646.874,3999.171,29,2148.0
11646.874,3999.171,11645.678,3999.313,29,3.0
11645.366000000002,3998.376,11646.697,3999.738,3,3.0
11646.731000000002,4000.3109999999997,11645.658000000001,3999.671,30,3.0
11645.038,3998.146,11646.515,3998.7,30,3.0
11646.515,3998.7,11646.6,3997.383,30,3.0
11648.177,3998.797,11646.34,3999.678,31,3.0
11646.34,3999.678,11645.71,3998.833,31,3.0
11645.71,3998.833,11646.583,3997.513,31,3.0
11647.681999999999,3999.117,11646.23,3999.603,31,3.0
11646.23,3999.603,11645.713,3998.492,31,3.0
11645.713,3998.492,11646.538,3998.728,31,3.0
11646.538,3998.728,11647.261999999999,3998.2670000000003,31,3.0
11647.322,3997.07,11648.378,3996.532,31,3.0
11648.378,3996.532,11648.352,3997.013,31,2121.0
11646.808,3998.435,11646.208,3999.292,31,3.0
11646.208,3999.292,11647.053,3998.59,31,3.0
11647.053,3998.59,11646.663,3998.24,31,3.0
11646.663,3998.24,11647.365,3997.522,31,3.0
11647.365,3997.522,11647.667,3996.938,31,2589.0
11647.667,3996.938,11647.763,3997.52,31,3.0
11647.763,3997.52,11645.69,3998.897,31,3.0
11645.69,3998.897,11645.75,3999.9629999999997,31,3.0
11648.17,3998.798,11646.178,3999.555,31,3.0
11648.17,3998.793,11645.675,3999.587,31,3.0
11647.552,3996.99,11648.382,3997.4200000000014,31,3.0
11648.382,3997.4200000000014,11648.302,3998.727,31,3.0
11648.355,3997.913,11648.203000000001,3998.788,31,3.0
11648.962,4001.06,11646.425,3999.758,33,3.0
11646.425,3999.758,11646.75,3998.177,33,3.0
11645.715,4001.01,11646.153,4000.06,34,3.0
11646.153,4000.06,11646.308,3998.455,34,3.0
11646.308,3998.455,11647.175,3997.885,34,3.0
11644.405,3997.4200000000014,11645.895,3998.362,35,3.0
11645.895,3998.362,11647.798,3997.5,35,3.0
11648.373,3998.47,11646.802,3999.8070000000002,35,3.0
11646.735,3999.717,11648.233,3998.808,35,3.0
11647.208,4000.757,11647.488000000001,4000.067,35,2044.0
11647.488000000001,4000.067,11646.698,3999.742,35,3.0
11646.698,3999.742,11647.332,3998.855,35,3.0
11647.357,3997.058,11648.373,3997.08,35,3.0
11648.355,3997.5,11648.283,3998.722,35,3.0
11647.65,3998.322,11645.993,3999.578,35,3.0
11646.55,3999.47,11647.532,3998.743,35,3.0
11647.532,3998.743,11648.203000000001,3997.87,35,3.0
11648.745,3996.272,11648.342,3998.637,35,3.0
11648.172,3998.805,11646.87,3999.175,35,3.0
11645.25,3998.55,11646.255,3998.492,35,3.0
11646.255,3998.492,11647.068000000001,3997.952,35,3.0
11648.343,3998.635,11648.046999999999,3997.313,35,3.0
11648.046999999999,3997.313,11647.318000000001,3996.393,35,3.0
11648.263,3997.912,11648.228,3998.5,35,3.0
11648.228,3998.5,11648.46,3997.075,35,3.0
11648.378,3997.51,11647.688,3998.315,35,3.0
11646.146999999999,4000.012,11648.21,3998.778,35,3.0
11646.193000000001,3999.56,11648.257,3998.855,37,3.0
11648.332,3998.6609999999996,11648.37,3997.1540000000014,38,3.0
11648.376,3998.013,11647.886,3997.5890000000004,38,1323.0
11647.992,3997.369000000001,11645.735,3998.5170000000003,39,3.0
11645.735,3998.5170000000003,11646.163,4000.325,39,3.0
11647.157,4000.065,11647.068000000001,3997.971,39,3.0
11646.715,4000.3579999999997,11649.112,3999.9179999999997,39,3.0
11647.205,4000.857,11646.718,4000.1290000000004,39,3.0
11646.718,4000.1290000000004,11645.263,3999.577,39,3.0
11649.073999999999,4000.327,11646.638,4000.065,41,3.0
11646.638,4000.065,11645.329,3998.781,41,3.0
11645.566,3998.808,11646.744,3998.1720000000014,41,3.0
11645.649,4000.848,11645.656,3999.6690000000003,41,3.0
11646.153999999999,4001.469,11645.665,3999.95,41,3.0
11645.665,3999.95,11646.446000000002,3998.353,41,3.0
11647.615,3998.825,11648.32,3998.237,42,3.0
11648.32,3998.237,11647.688999999998,3998.644,42,2078.0
11648.621000000001,4000.628,11646.698,4000.482,42,3.0
11646.698,4000.482,11646.354,3999.708,42,3.0
11646.354,3999.708,11645.575,3999.9570000000003,42,3.0
11645.448,3999.96,11648.087,3998.838,42,3.0
11647.299,3998.5609999999997,11645.557,3999.952,42,3.0
11645.681,3998.934000000001,11644.718,3998.092000000001,42,3.0
11646.664,3999.945,11645.148,3999.981,44,3.0
11645.148,3999.981,11646.235,3998.9590000000003,44,3.0
11646.235,3998.9590000000003,11646.143999999998,4000.402,44,3.0
11646.143999999998,4000.402,11646.578000000001,3999.84,44,3.0
11648.528999999999,3996.17,11648.124,3998.827,44,3.0
11648.653999999999,4000.828,11646.378999999999,4000.381,46,3.0
11646.378999999999,4000.381,11645.647,3999.369,46,3.0
11645.921,4000.361,11645.542,3999.587,46,3.0
11648.637,4000.703,11646.16,4000.163,46,3.0
11646.16,4000.163,11646.156,3999.576,46,3.0
11648.523,4000.625,11646.735,4000.399,46,3.0
11646.735,4000.399,11645.819,3999.598,46,3.0
11645.665,3999.33,11645.146999999999,3998.3909999999996,46,3.0
11646.521,3999.225,11647.426,4001.039,46,3.0
11646.152,4001.454,11645.671000000002,3999.606,46,3.0
11645.098,3998.472,11646.361,3999.992,46,3.0
11648.354,3998.697,11648.243,3996.973,48,3.0
11647.61,3998.8460000000014,11645.68,3999.1859999999997,48,3.0
11645.68,3999.1859999999997,11645.696000000002,4000.048,48,3.0
11645.696000000002,4000.048,11646.748999999998,3999.405,48,3.0
11646.069,3998.56,11646.863,3998.1040000000003,49,3.0
11645.062,3998.184000000001,11644.99,3999.542,53,3.0
11644.99,3999.542,11646.719,3998.302,53,3.0
11648.094,3998.848,11645.168,3999.78,53,3.0
11645.448999999999,4000.719,11645.667,3999.809000000001,53,3.0
11645.667,3999.809000000001,11647.129,3997.933,53,3.0
11645.015,3998.1140000000014,11646.309,3998.47,53,3.0
11647.521,4000.447,11646.444,3999.176,53,3.0
11647.221000000001,4001.057,11646.669,4001.035,53,1417.0
11646.669,4001.035,11646.941,3999.588,53,3.0
11646.941,3999.588,11648.176000000001,3998.78,53,3.0
11645.095,3999.062,11645.855,3999.987,53,3.0
11646.89,4001.0290000000014,11646.225,3999.587,53,3.0
11645.816,3997.595,11645.81,3998.782,53,3.0
11644.864,3997.9420000000014,11646.163999999999,3999.4629999999997,53,3.0
11646.163999999999,3999.4629999999997,11645.643,3999.98,53,3.0
11647.829,3997.474,11645.976,3999.58,53,3.0
11645.976,3999.58,11646.766000000001,3999.978,53,3.0
11646.069,3998.289000000001,11645.105,3998.7509999999997,54,1475.0
11645.105,3998.7509999999997,11645.675,3999.9109999999996,54,3.0
11646.403,4001.14,11645.286000000002,3999.949,54,3.0
11645.286000000002,3999.949,11644.927,3998.01,54,3.0
11645.323,3999.587,11646.65,3998.288,54,3.0
11646.65,3998.288,11646.893999999998,3999.5470000000014,54,3.0
11646.893999999998,3999.5470000000014,11648.27,3998.77,54,3.0
11646.736,3998.1890000000003,11648.088,3997.308,54,3.0
11644.902999999998,3997.948,11646.487,3999.099,54,3.0
11646.487,3999.099,11646.709,4000.684,54,3.0
11646.709,4000.684,11649.142,3999.7540000000004,54,3.0
11646.106000000002,4000.768,11645.158,3999.706,54,3.0
11646.116000000002,3999.942,11646.621,3998.992,54,3.0
11646.686000000002,3999.357,11647.252,4000.263,54,3.0
11645.641000000001,3998.461,11646.596000000001,3999.724000000001,55,3.0
11646.596000000001,3999.724000000001,11648.619,3999.1609999999996,55,3.0
11645.697,3998.89,11646.723999999998,3998.337,55,3.0
11646.669,3999.969,11648.216999999999,3998.795,55,3.0
11647.903,3997.45,11646.042,3998.655,55,3.0
11644.865,3997.908,11646.033000000001,3998.813,56,3.0
11647.454,3998.806,11645.916000000001,3999.992,56,3.0
11646.78,3998.402,11646.49,3997.258,56,3.0
11644.856000000002,3997.946,11646.377,3999.1090000000004,58,3.0
11646.377,3999.1090000000004,11645.569,3999.565,58,3.0
11645.98,3998.7259999999997,11646.51,3997.268,58,3.0
11646.225,4000.369,11648.095,3998.828,59,3.0
11648.511,3998.866,11646.153999999999,4000.2729999999997,59,3.0
11646.083999999999,4000.022,11645.659,3999.052,59,3.0
11648.453,4000.59,11646.542,4000.055,59,3.0
11646.542,4000.055,11645.585,3998.847,59,3.0
11648.373,3998.5879999999997,11646.883,3999.64,60,3.0
11644.546999999999,3997.262,11645.71,3998.489,60,3.0
11648.48,4000.603,11646.733,4000.2309999999998,61,3.0
11646.733,4000.2309999999998,11647.351,3998.507,61,3.0
11648.962,4000.8779999999997,11647.26,4000.731,61,3.0
11647.26,4000.731,11647.246000000001,3999.94,61,3.0
11647.246000000001,3999.94,11646.524,4000.493,61,3.0
11646.524,4000.493,11646.218,3999.28,61,3.0
11646.218,3999.28,11646.055,4001.4709999999995,61,3.0
11646.055,4001.4709999999995,11645.663,4001.079,61,2085.0
11646.717,4000.2709999999997,11645.649,3999.458,61,3.0
11645.649,3999.458,11647.656,3997.429000000001,61,3.0
11647.656,3997.429000000001,11648.348,3998.617,61,3.0
11648.339,3998.5440000000003,11647.116000000002,3997.941,61,3.0
11647.116000000002,3997.941,11645.677,3999.014,61,3.0
11645.264,4001.2390000000014,11645.978999999998,4000.353,61,3.0
11645.978999999998,4000.353,11646.212,3999.283,61,3.0
11646.212,3999.283,11645.138,4000.0,61,3.0
11645.138,4000.0,11645.875,3998.735,61,3.0
11647.255,4000.724,11646.598999999998,3999.81,61,3.0
11648.412,3997.521,11648.247,3998.81,61,3.0
11646.681,4000.2590000000014,11647.7,3998.337,61,3.0
11645.656,3998.847,11647.803999999998,3997.483,61,3.0
11648.377,3997.772,11648.229,3998.789,61,3.0
11647.874,3998.1810000000014,11645.683,3998.91,62,3.0
11647.874,3998.1810000000014,11646.198,3999.55,62,3.0
11646.198,3999.55,11646.005,4001.46,62,3.0
11646.204,3999.28,11647.014,4000.074,63,3.0
11646.625,3999.805,11646.117,4001.29,63,3.0
11648.366000000002,3996.866,11648.356000000002,3998.643,63,3.0
11648.686000000002,4000.6690000000003,11647.239,4000.593,63,3.0
11646.178,3999.498,11646.59,3998.251,63,3.0
11644.835,3997.947,11646.288999999999,3997.929,63,2392.0
11645.684,3999.162000000001,11646.728,3999.726,64,3.0
11646.728,3999.726,11648.146999999999,3998.797,64,3.0
11645.098999999998,3998.952,11646.708,3999.737,64,3.0
11646.743,3998.91,11647.961000000001,3998.905,64,3.0
11647.961000000001,3998.905,11646.131000000001,4000.026,64,3.0
11646.131000000001,4000.026,11646.219,3998.232,64,3.0
11646.796,3999.6720000000014,11648.076,3998.8460000000014,64,3.0
11646.187,3999.805,11646.707,4001.006,64,3.0
11646.744,3999.7390000000014,11645.663,3999.2740000000013,64,3.0
11645.663,3999.2740000000013,11645.892,4001.159000000001,64,3.0
11645.391000000001,3998.4109999999996,11645.668,3999.758,64,3.0
11645.668,3999.758,11646.665,3999.7859999999996,64,3.0
11646.676000000001,3998.219,11645.879,3998.384,64,3.0
11645.879,3998.384,11645.682,4000.289,64,3.0
11646.083,4001.478,11646.44,3999.7190000000014,64,3.0
11646.745,4000.063,11645.745,3998.4570000000003,64,3.0
11646.897,4000.743,11646.621,3998.786,65,3.0
11647.622,3996.655,11648.239,3996.979,65,3.0
11645.117,3998.271,11646.403999999999,3998.602,65,3.0
11648.181,3998.783,11647.355,3997.8,65,3.0
11647.355,3997.8,11646.628,3998.772,65,3.0
11646.428,3999.167,11646.214,3998.434,65,3.0
11646.214,3998.434,11647.514,3997.6609999999996,65,3.0
11647.514,3997.6609999999996,11647.184,3997.147,65,1808.0
11647.631000000001,3996.969,11647.385,3997.782,65,3.0
11647.385,3997.782,11645.663,3999.477,65,3.0
11645.663,3999.477,11646.51,3999.822,65,3.0
11645.749,3998.844,11646.45,4000.0690000000013,65,3.0
11646.112,4000.97,11646.149,4000.02,65,3.0
11647.06,3999.717,11647.341999999999,3997.508,65,3.0
11647.716999999999,3998.367,11646.433,3998.3740000000003,65,3.0
11645.667,4000.2790000000014,11646.704,3999.7090000000003,66,3.0
11646.478,3998.657,11647.508,3997.68,66,3.0
11645.683,3999.968,11646.587,3998.2790000000005,68,3.0
11648.248,3998.844,11647.187,3999.426,68,3.0
11647.187,3999.426,11648.133999999998,3998.812,68,3.0
11648.453,4000.592000000001,11646.703000000001,4000.2790000000014,68,3.0
11645.926000000001,3998.659,11646.476,3999.204,68,3.0
11648.343,3998.93,11646.586,3999.8509999999997,68,3.0
11646.586,3999.8509999999997,11647.678999999998,3999.108,68,3.0
11644.994,3998.095,11645.291,3998.796,69,3.0
11647.229,4000.211,11646.912,3999.566,69,3.0
11646.912,3999.566,11647.205,4000.375,69,3.0
11647.668,3999.105,11646.58,3999.856,69,3.0
11647.227,3999.884,11647.032,3998.043,69,3.0
11647.032,3998.043,11645.441,3999.961,69,3.0
11645.441,3999.961,11646.068000000001,4000.361,69,3.0
11648.382,3997.082,11647.685,3996.965,69,3.0
11647.685,3996.965,11647.428999999998,3997.7309999999998,69,3.0
11647.428999999998,3997.7309999999998,11646.924,3998.535,69,3.0
11647.428,3998.847,11645.661,3999.544,69,3.0
11645.661,3999.544,11646.146,4000.991,69,3.0
11646.146,4000.991,11647.209,4000.788,69,3.0
11647.209,4000.788,11646.221000000001,3999.321,69,3.0
11647.362,3997.5159999999996,11647.528,3996.5840000000003,69,3.0
11648.236,3998.841,11646.716,3999.755,69,3.0
11648.386,3996.802,11647.947,3998.926,69,3.0
11648.221000000001,3998.8240000000014,11646.72,4000.3240000000014,69,3.0
11646.72,4000.3240000000014,11648.915,4000.264,69,3.0
11647.228000000001,4000.196,11646.437,3999.1609999999996,69,3.0
11647.806,3998.9640000000004,11646.208999999999,3999.524,69,3.0
11646.208999999999,3999.524,11646.069,4001.01,69,3.0
11646.691,4000.99,11646.403,3999.152,69,3.0
11646.403,3999.152,11645.603000000001,3998.454,69,3.0
11645.603000000001,3998.454,11644.915,3997.994,69,3.0
11645.008,3997.893,11646.705,3999.72,7,3.0
11646.705,3999.72,11646.113000000001,4001.2770000000014,7,3.0
11648.024,4000.597,11646.702,4000.6479999999997,70,3.0
11646.702,4000.6479999999997,11646.325,3999.667,70,3.0
11646.325,3999.667,11647.105,3998.6459999999997,70,3.0
11646.117,4000.764,11645.662,3999.307,70,3.0
11645.662,3999.307,11647.448,3997.879,70,3.0
11647.448,3997.879,11647.282,3997.0759999999996,70,3.0
11646.46,3999.127,11646.123,4001.3720000000003,70,3.0
11645.968,3998.734,11647.5,3997.703,70,3.0
11645.675,3999.526,11646.528,3999.2509999999997,70,3.0
11646.376,3999.1220000000003,11646.138,3998.028,70,3.0
11645.348,3999.744000000001,11648.32,3998.8920000000003,70,3.0
11646.914,3999.594,11648.158000000001,3998.795,71,3.0
11648.423,3997.832,11647.522,3998.755,71,3.0
11647.746000000001,3997.453,11646.18,3998.557,72,3.0
11646.01,4001.012,11645.708,3999.969,72,3.0
11644.948,3998.014000000001,11645.669,3999.438,73,3.0
11645.669,3999.438,11646.926,3998.065,73,3.0
11646.704,4000.59,11645.661,3999.941,73,3.0
11645.661,3999.941,11645.528999999999,3998.813,73,3.0
11645.087,3998.658,11645.998,3999.63,74,3.0
11645.998,3999.63,11647.593,3998.807,74,3.0
11646.005,3998.6859999999997,11645.305,3999.645,74,3.0
11646.95,3997.667,11646.648,3999.292,74,3.0
11646.648,3999.292,11646.72,4000.114,74,3.0
11646.72,4000.114,11645.639,3999.556,74,3.0
11645.639,3999.556,11647.294,3998.217000000001,74,3.0
11648.381,3996.656,11648.389,3998.968,74,3.0
11646.722,4000.094,11645.671999999999,3999.012000000001,74,3.0
11646.86,3998.115,11645.663,3999.952,74,3.0
11646.32,4001.0229999999997,11646.196000000002,3999.422,74,3.0
11646.196000000002,3999.422,11645.733999999999,3999.966,74,3.0
11646.081,3998.813,11645.662,3999.549,74,3.0
11645.662,3999.549,11646.336000000001,4001.292,74,3.0
11648.066,3997.749,11646.211000000001,3999.285,74,3.0
11646.211000000001,3999.285,11646.142,4000.8509999999997,74,3.0
11646.997,4000.503,11648.639,4000.692,74,3.0
11644.93,3998.011,11646.683,3998.858,75,3.0
11646.683,3998.858,11647.235,4000.457,75,3.0
11645.438,3998.793,11645.712,3999.9759999999997,75,3.0
11644.938,3999.567,11648.059,3998.838,75,3.0
11648.059,3998.838,11648.393999999998,3997.209,75,3.0
11647.846000000001,3996.98,11647.125,3997.316,75,3.0
11645.874,3998.625,11646.768999999998,3999.488,75,3.0
11646.768999999998,3999.488,11647.101,3997.817,75,3.0
11646.675,4000.7470000000003,11649.35,3999.801,75,3.0
11645.948999999999,4001.03,11646.687,4001.072,75,3.0
11647.233,4000.865,11646.207,3999.448,75,3.0
11648.033999999998,3998.5009999999997,11648.357,3997.603,76,3.0
11645.101999999999,3998.727,11645.514,3999.55,76,3.0
11647.791000000001,3997.502,11647.653,3996.798,77,3.0
11645.0,3998.108,11645.988000000001,3998.6859999999997,77,3.0
11647.601999999999,3997.36,11647.457,3996.514000000001,77,3.0
11647.651000000002,3999.115,11646.774,3999.263,77,3.0
11647.385,4000.455,11646.448,4000.384,78,3.0
11648.243,3998.844,11646.797,3999.491,78,3.0
11646.108,4001.08,11646.178,3999.464,80,3.0
11646.938999999998,3999.621,11645.678999999998,3998.502,80,3.0
11645.678999999998,3998.502,11646.506000000001,3997.591,80,3.0
11647.107,3997.683,11648.355,3998.614,80,3.0
11646.111,3998.586,11645.926000000001,3997.6440000000002,80,3.0
11647.232,3997.8759999999997,11646.416,3999.1490000000003,80,3.0
11646.764,3999.4759999999997,11646.458,4001.035,80,3.0
11646.458,4001.035,11646.878,3999.556,80,3.0
11647.46,3998.798,11646.664,4000.0440000000012,80,3.0
11646.664,4000.0440000000012,11648.321000000002,3998.898,80,3.0
11648.383,3996.647,11647.268,3997.026,80,3.0
11648.752,3996.0229999999997,11648.345,3998.6459999999997,80,3.0
11645.621000000001,3998.45,11646.68,3999.96,81,3.0
11646.68,3999.96,11648.154,3998.793,81,3.0
11648.582,3997.684,11647.704,3998.283,83,3.0
11645.581,3998.822,11645.918,3999.9959999999996,83,3.0
11647.681,3996.96,11648.379,3997.519000000001,84,3.0
11645.649,4001.1820000000002,11645.915,4000.359,84,3.0
11645.664,4000.122,11645.741000000002,3998.512,84,3.0
11645.741000000002,3998.512,11647.165,3997.895,84,3.0
11645.113,3998.268,11646.617,3999.353,84,3.0
11646.617,3999.353,11646.676000000001,4001.2090000000003,84,3.0
11646.146,3999.614,11646.901000000002,3998.076,84,3.0
11648.954,3996.137,11648.223,3998.755,84,3.0
11645.008999999998,3998.109,11645.118,3999.353,84,3.0
11645.426,3999.962,11646.686000000002,4000.035,85,3.0
11646.686000000002,4000.035,11648.125,3998.815,85,3.0
11646.221000000001,3999.593,11645.447,3998.795,85,3.0
11645.841,3998.795,11646.216,3997.772,85,3.0
11646.476,3998.662,11647.075,3997.957,86,3.0
11644.202,3997.1990000000014,11645.82,3998.5820000000003,86,3.0
11648.133999999998,4000.923,11646.676000000001,4001.122,87,3.0
11646.355,4001.013,11646.81,3999.6420000000003,87,3.0
11646.367,3999.146,11647.538999999999,3998.3579999999997,87,3.0
11647.906,3998.954000000001,11647.811000000003,3997.526,87,3.0
11646.702,4000.6490000000003,11648.636,4000.5440000000003,87,3.0
11648.128999999999,3998.707,11648.365,3997.1679999999997,87,3.0
11648.365,3997.1679999999997,11647.364,3997.0490000000013,87,3.0
11645.768,3998.531,11646.732,4000.091,87,3.0
11646.732,4000.091,11646.136,4000.848,87,3.0
11646.723999999998,4000.1020000000003,11645.906,3998.366,88,3.0
11648.123,3998.838,11646.718,4000.403,88,3.0
11646.718,4000.403,11645.24,3999.961,88,3.0
11648.271999999999,3997.189,11647.719,3998.282,88,3.0
11646.709,3999.74,11645.518999999998,3999.79,88,3.0
11648.178999999998,3998.78,11646.951000000001,3999.587,88,3.0
11646.951000000001,3999.587,11645.968,3999.573,88,3.0
11646.932,3998.058,11648.05,3997.3350000000014,88,3.0
11645.507,3999.737,11646.112,4000.8520000000003,88,3.0
11645.87,3998.6259999999997,11644.652,3997.696,88,3.0
11648.055,3998.888,11645.653999999999,3999.473,88,3.0
11645.653999999999,3999.473,11647.137,3998.6679999999997,88,3.0
11647.137,3998.6679999999997,11645.657,3999.471,88,3.0
11646.729,3998.923,11648.116000000002,3998.844,88,3.0
11648.116000000002,3998.844,11646.395,3999.124000000001,88,3.0
11646.321000000002,3999.177,11646.586,4000.387,88,3.0
11646.586,4000.387,11646.411,4001.154,88,3.0
11646.294,4001.033,11646.095,3999.594,88,3.0
11646.095,3999.594,11645.936000000002,3998.705,88,3.0
11648.162,3998.755,11646.146999999999,4000.702,89,3.0
11646.146999999999,4000.702,11647.209,4000.778,89,3.0
11646.661,3998.303,11645.658000000001,3999.876,89,3.0
11645.658000000001,3999.876,11644.906,3997.988,89,3.0
11645.117,3998.285,11645.648000000001,3999.578,89,3.0
11645.665,3998.8920000000003,11644.962,3998.07,89,3.0
11646.367,3999.178,11645.667,3999.968,89,3.0
11648.877,4001.387,11647.238000000001,4000.248,89,3.0
11646.695,3999.76,11647.728000000001,3998.929,89,3.0
11647.571000000002,4000.0429999999997,11646.411,4000.034,89,3.0
11646.411,4000.034,11645.66,3999.031,89,3.0
11645.66,3999.031,11646.673,3999.386,89,3.0
11646.673,3999.386,11645.076,3998.489,89,3.0
11648.956,4001.091,11647.261999999999,3999.825,89,3.0
11645.65,3998.4640000000004,11644.138,3997.156,89,3.0
11646.187,4000.365,11645.647,3998.852,9,3.0
11645.647,3998.852,11647.8,3998.205,9,3.0
11647.951,3997.665,11647.473,3998.365,90,3.0
11648.499,3997.527,11648.561000000002,3998.6609999999996,91,3.0
11648.288999999999,3997.176,11647.005,3998.01,91,3.0
11647.005,3998.01,11647.078,3999.686,91,3.0
11647.778,3997.486,11646.428,3998.388,91,3.0
11645.903999999999,3999.9840000000004,11646.328000000001,3998.442,91,3.0
11644.832,3997.961,11645.328,3999.563,91,3.0
11648.38,3997.445,11647.695,3999.103,91,3.0
11648.386,3998.673,11646.717,4000.4040000000014,91,3.0
11646.717,4000.4040000000014,11646.186000000003,3999.504,91,3.0
11646.186000000003,3999.504,11647.114,3998.6270000000013,91,3.0
11647.563999999997,3997.0209999999997,11648.088,3996.979,91,3.0
11648.684,3999.335,11646.699,3998.925,92,3.0
11644.763,3997.997,11645.952,3998.321,92,3.0
11645.952,3998.321,11646.396999999999,3997.24,92,3.0
11646.589,3999.442,11646.528,3998.1620000000003,93,3.0
11646.528,3998.1620000000003,11644.908000000001,3997.988,93,3.0
11648.725,4000.8509999999997,11646.729,3999.7300000000014,94,3.0
11648.893999999998,4001.2880000000014,11647.248,4000.022,96,3.0
11646.581,3998.2740000000003,11646.649,3997.652,97,3.0
11647.351,3997.795,11646.441,3998.387,98,3.0
11648.19,3998.737,11648.387,3997.401,99,3.0
11645.348,3992.281,11647.822,3992.153,1,5.0
11645.017,3992.2070000000003,11645.58,3992.242,16,2301.0
11647.863000000001,3992.648,11647.888,3992.1620000000003,16,5.0
11645.594,3992.76,11647.949,3992.1609999999996,2,1499.0
11645.701000000001,3992.2009999999996,11647.7,3992.1809999999996,24,5.0
11647.608,3992.167,11645.893999999998,3992.204,3,5.0
11645.755,3992.202,11647.855,3992.2070000000003,31,5.0
11647.823,3992.172,11645.612,3992.025,34,5.0
11647.782,3992.171,11645.583,3991.787,74,5.0
11645.511,3992.434,11647.771999999999,3992.4,92,5.0
11651.167,3992.152,11650.382,3990.692,1,8.0
11650.84,3992.199,11651.482,3992.232,23,1982.0
11650.48,3990.6079999999997,11650.15,3990.7129999999997,31,951.0
11650.69,3990.7129999999997,11651.153999999999,3991.8740000000003,75,8.0
11650.615,3990.6540000000005,11651.494,3992.197,93,8.0
11644.457,3992.157,11640.465,3992.275,10,9.0
11640.028,3992.288,11644.607,3992.297,34,9.0
11644.448999999999,3992.165,11640.412,3992.2940000000003,88,9.0
11640.465,3992.275,11640.043,3991.407,10,10.0
11640.043,3991.407,11639.687,3991.1720000000014,10,2529.0
11640.457,3992.27,11640.007,3991.39,10,10.0
11640.457,3992.282,11640.033000000001,3991.42,10,10.0
11640.708,3992.285,11640.476999999999,3991.755,27,2215.0
11640.274,3991.3779999999997,11640.785,3992.284,93,10.0
11639.687,3991.1720000000014,11640.12,3989.888,10,11.0
11640.273,3989.9629999999997,11640.015,3991.197,10,11.0
11640.015,3991.197,11639.673,3991.4970000000003,10,2529.0
11640.007,3991.39,11640.067,3990.645,10,11.0
11639.893,3991.382,11640.078000000001,3989.933,10,11.0
11640.078000000001,3989.933,11640.56,3989.813,10,450.0
11639.92,3991.195,11640.06,3989.997,10,11.0
11640.073,3990.228,11639.885,3991.36,10,11.0
11639.96,3991.1430000000014,11640.038,3989.945,10,11.0
11640.023000000001,3991.2,11639.825,3990.8,10,2385.0
11640.061000000002,3990.605,11640.117,3991.159,15,2385.0
11640.063,3990.153,11640.053999999998,3991.0840000000003,15,11.0
11640.053,3990.155,11639.681000000002,3991.365,5,11.0
11640.072,3990.116,11640.277,3991.322,75,11.0
11641.218,3989.223,11640.158000000001,3988.678,10,12.0
11641.004,3989.56,11640.428,3988.7390000000014,15,12.0
11640.146,3988.677,11641.175,3989.458,2,12.0
11640.642,3988.717000000001,11641.015,3989.618,35,12.0
11640.404,3989.102000000001,11641.242,3989.8109999999997,83,12.0
11630.7,3986.232,11630.575,3988.383,10,13.0
11630.575,3988.383,11631.475,3988.6920000000014,10,13.0
11630.267,3986.194,11630.431999999999,3988.545,11,13.0
11630.402,3988.708,11630.337,3986.2009999999996,11,13.0
11630.337,3986.2009999999996,11630.508,3986.2190000000014,11,13.0
11630.961,3987.605,11630.863000000001,3987.6090000000013,15,13.0
